x,y
2.2615340082879776,1.972281300107833
1.659034789675895,1.8903618836228122
1.778723942260156,1.8617010116299375
2.109643116625211,2.1844911348809797
1.7801858335948664,1.9930092978604768
2.227527146801296,1.9035137217553952
1.7704565168897546,2.0415954570536505
1.8248688766240742,1.8123309101331644
1.9223996173977393,1.7635096902746377
1.9431918126733596,1.9561678849360369
1.9162392942506634,1.539015113371854
2.196541828759621,1.9234189444279686
2.3262281155376456,1.6973298780218788
1.9435190501039643,1.7221474194516218
2.0279735317886165,1.995547231173117
2.3181521297431957,2.3341782240707034
1.9437600290652186,1.877227095981534
1.8779688311195575,2.099651185980072
2.199036191265709,2.15801797189069
2.328041128615457,1.8664974360557083
1.921158660894354,2.2198594958059634
2.034696536569573,2.0075382674791045
1.8661665889164254,1.980167992701198
1.768913221798948,1.8603775067560524
2.2937788016212077,2.116122496642391
2.126540478930808,2.340963104563164
2.26592204442508,1.795232220605419
2.0699717601424807,2.096217907786971
2.2754057381659125,2.0768846844574402
2.0047377928507255,2.3906582311175697
2.0613758346299584,1.9387523768873736
1.810223980940078,1.9702295593548818
1.8381079675547138,1.9726892807559548
2.3601382642196453,2.1645727395429697
2.109320141149041,2.0665907027568533
2.159887491234999,2.12487099750345
2.1667504955811157,2.290174617243277
2.2695903157020685,2.013991296806831
2.141358456860612,1.9558709307848967
2.103404687038524,2.3875935422323926
2.060736181908074,2.1243540432061048
1.7974846660981854,1.8006238885093047
1.6477195578784631,1.8664067125090338
2.119869790463444,1.7980455573913483
1.979815695653634,2.12249845184561
1.9846040837858914,1.7981005100023946
1.9042274447927354,1.9633640548237246
1.8207802513365505,2.096015751715092
1.871311122569841,2.0116910130007577
2.3175385877082486,2.1392334184882413
1.8721303764449826,1.7710311097979186
2.0794111304887837,2.21649672581966
2.136004206615739,2.263729643167944
1.7596349876448072,1.7356550059688292
2.0297776442797764,2.0590717696156164
1.5712293123116046,2.146544414982504
2.232748517942392,2.033730809027005
1.9864248433554748,1.918088371257405
1.6585091525003952,1.5992513843999665
2.242909698901035,1.7724217396810305
1.8371792097343953,1.7368724803154822
1.6728639612269767,1.7415493687912944
1.7238458435189288,2.0837389710734517
2.0137305806828962,2.2476728181083825
2.2068473894474105,2.1064344005633227
1.8215699704610744,2.231542690770041
2.1544172589222947,1.911102317226355
2.2169242480164457,1.74500537584944
1.9554023465818249,1.6587433478739733
1.6212836581640975,1.7936200117178693
2.4452266673809113,2.398708166999166
1.7289101952313524,2.093521309697766
1.8847280429180113,2.0006602794159494
2.2803462464654567,1.8099402407481948
1.8579174456773686,2.11011454392088
1.9982866724518487,1.9827858131708822
2.300783560175682,2.3029763160167067
2.1519477229107546,2.104336453371078
1.8446095705860106,1.9860627273030733
1.845404183011081,2.2430683758748016
1.9754546861155644,1.7859160023105807
2.1328506695931173,1.9680832386146185
2.168237006410578,2.055565609513125
1.791914461483133,2.135884743110425
1.753312910491731,1.7362645871105973
1.6428686702965323,2.100173175615632
2.0438952466640434,1.6868675627364689
1.8811993114853622,2.3153998204943815
2.2170391067572788,1.731355485892501
2.0367288217969444,1.7375054103821945
2.421968358528533,1.9876584723528972
1.8334596426354108,2.1842754050982265
1.8147049123087433,1.9132474614633097
1.7391756730719257,2.2907146401927045
1.9934189088493048,2.1466215993954028
1.724020825050938,2.311554911416381
1.9316804530562994,1.922517746231594
2.2054045816508214,2.1804663240804745
2.4404102138870876,2.3240566527371707
1.9745545843507655,1.9583549636366562
1.8676306903759794,1.8989966059661663
1.8736593850951968,2.039799655864601
1.7437321208442915,2.0526499202428314
1.860303100752434,2.076646169817148
2.047405108371872,2.236987453465265
2.0502770881559624,2.053030568660785
2.1554447295568164,2.026669555417933
1.9612204765816326,1.879645644976853
2.126261365873035,1.9957523909225627
1.8973004511104141,1.9304795609898413
2.1634550896207148,1.8500229272622695
1.8749477626781978,1.9180936809865754
2.010648972351421,2.0119635896151755
2.3170187800699495,2.0780372352287437
1.6234473017505047,1.8415658236298635
2.2366621315032305,1.5949025684234255
1.9439730921285343,2.0476502510581733
2.1770789754512205,1.9059252061468572
1.8642260856253337,1.803509199741789
2.5219293508626506,2.1329299504579224
1.962157021739676,2.4281453408650324
2.0695606993836337,1.9410874231103519
2.0355335565780672,1.906460054222565
2.149606252437025,2.2813580647643357
1.6821984159229648,2.1326717603426384
2.0714431249948717,2.085887320978653
2.1142214439432303,1.7588610998954797
1.9950499273242497,1.7252180655174238
1.9912427022428385,2.1494916186985056
1.945798928158035,1.931182421627087
1.9638654347424191,1.7979513967829013
2.016419526707816,1.9728600618384138
2.232317697550438,2.3122488643127506
1.748936980285851,1.946948028734119
2.2641527973096585,1.9902620818289694
1.8553445261678105,2.050595099375552
2.002061376302934,2.2381877001361494
1.53880221716537,1.9776451160997062
2.0721338480753895,1.7800710665977222
2.022273398691449,2.3319699393605653
2.418257913742673,1.6638407796310055
1.8301980546840668,1.8568754345295817
2.4569586105771477,2.136407228838741
1.989208097049881,1.6954413510411144
1.8342742556651244,2.139285810808111
1.990288804005692,1.8687674907341238
2.023181335522351,1.8758005202040782
1.9949581779932497,2.2238700023016182
2.4204798743138256,1.5563406462793885
2.1959196830577894,1.7110003906579794
1.8539215947062435,2.170124773314671
2.2783952828048517,2.0139712867347166
1.929793439953474,2.1094610659526807
2.1162952791517173,2.387532503493577
2.167152001443774,2.2374115859752393
1.975214597184917,2.0513356733801125
1.8108292272134356,2.0798068655662263
2.0674459904098423,1.722293913010613
2.072705423516235,2.208902024516799
2.049703392963247,2.288441571711154
1.9120772289704149,1.6264947377693153
2.15893469298288,1.897403028775058
1.8967523841325864,1.9049810854389588
1.9100871327930022,2.1863064865120294
1.9241844245411,1.7705212104313033
1.8174863505562757,2.0106040784451125
2.1694122165689773,2.0996936897620144
2.4058179378265026,1.9571610995699795
2.1995840974736747,2.1882442630498757
1.9915906321577346,2.1852352152637984
2.025578320706935,1.673728149838379
2.0145673663109482,1.7938701808858564
2.2540977723642537,1.7306262466906452
1.905352268977201,2.1689045815551804
2.0051492594544817,1.9503036791509745
1.95757893698407,1.9538476474209694
1.8425760714750548,2.264541036250276
2.0412872618825437,1.867152973557016
1.957523566881704,1.775844876290611
2.152875218449164,2.233899308713711
1.97223865507062,2.3160887738788207
2.00643015601235,2.1888627315312825
2.325782004834417,2.017908498020961
1.8332926543857702,2.234687137212444
1.8496986812101728,2.0945080612684297
2.2275404584327188,2.2106686050751967
1.7158616673932539,1.9385370902427412
1.6323259361854048,2.3395108498030943
2.0198927645584575,1.8281092754153934
1.9270492504145458,2.2218099094170114
1.9701267653165726,2.1960188245441077
1.8403557192057907,1.990057573482964
1.938846156783385,1.9931010113541003
1.7423320730280087,1.8327708200981487
2.080734052163173,2.3546009935890635
2.42351679342146,1.7724109625181192
2.099109014602289,1.8387619640719015
2.0588544743269317,2.0440019596274475
1.5262656541159776,2.264177340292687
2.251623776078347,2.1137151647170613
2.1883870600957454,2.2394617069337737
2.119597389801564,1.8387076650050076
2.048533830624644,1.819047321053989
1.904968097432498,1.9221232575004228
2.259375712427162,2.364455862499102
2.099206439910717,2.315210780834881
2.2572789864668104,1.8321692896149449
2.20453927002761,1.8754550235012517
1.6643846160943856,2.066303015727981
1.9629595087938834,1.6574347096847917
2.0517795840248825,2.077110727525425
2.137089795911368,2.034241518326621
2.055995170575272,1.8451681750329436
1.874054776584856,2.1049573815583185
1.6459183272410816,2.0397021953375787
2.053198087359139,2.328391524100511
2.460564351695359,2.1952582622567127
2.0239991191204427,2.3481735218920585
2.2000181348759713,2.219071438159629
2.2205206400955255,1.9134801979225533
2.18840807727972,2.276462902574695
1.9879659516548793,2.007526139222182
2.002666114828154,1.7576572447237968
1.8921593659994314,1.996625333235831
2.0669547749871153,1.9507881489223537
1.8382781545675861,1.800399823297722
1.8933254932056136,1.9354596593579136
2.043438644105091,1.9453994257055667
1.8967845318304108,1.9753550874322483
2.1147397709218834,2.2945726481411617
2.365687572842339,1.5875324653821554
2.2913281012813544,1.9510708219470603
1.8914596286394636,2.206768431894103
1.9520253599114514,1.7594723782176216
2.230005704487842,1.8251784312224184
1.7607825626530418,2.0321076538739704
2.0284646643775535,2.1452871978441315
2.153422853290528,2.01208995527374
2.3527033482552313,2.1049652543672317
1.9529863508058467,2.015219439810641
1.8143284382242812,2.2412016940065564
1.8978958545252074,1.9280796901738497
2.1898198483471107,1.9464385310664765
1.8902653990996212,2.156471187659766
1.8865873180073383,1.7705588929887675
2.0199664400839636,2.1697537198266996
1.879114474478678,1.946791561616209
2.1848607609773043,2.089616477313381
2.1236144489596995,2.1165591360118983
2.19927081618668,1.6532750112181995
1.892978097741549,2.43899354452708
2.0958865768051536,2.1167137544965517
2.2154391329283265,2.3795003019752614
2.3126316564109284,1.8972472699148522
1.8775572097294408,2.3682074760610394
1.8386567623451946,2.044086217951072
1.6998432999813144,1.8554667778638516
2.086081646307531,1.7669417463516035
1.8074703857319212,2.0080147152149044
2.051416355431722,2.2334132360971894
2.3015598483274764,2.149947225133692
2.0317769473212444,1.93006057944999
2.008520167657773,2.0984289232977473
2.150050890279504,2.0379082534408743
2.297388652596042,2.0903447490962965
2.0734999433947436,1.649732188758297
2.007128743980734,1.8372722707522608
2.0723263260082003,2.27193620670808
1.8872115894822195,2.1799821281706415
2.239292442334673,1.973469755512848
2.155473627610435,2.041978005939096
2.0932974060555694,1.9425379060415184
2.4262784577377885,2.1225079320155307
1.9570198559874623,2.1935499581096285
1.818691727887851,1.9274153275990311
2.0227393595023146,1.8136443634362156
2.1117009627989405,2.332991088758008
2.4071532750424818,2.05801933810818
2.1535201964575696,1.6790630045187085
2.008045582440789,1.7578213033416372
1.9701583740333757,2.025710258713764
2.033766261419351,1.7744858449283138
1.9844628944482117,1.8904381210591163
2.411217696747579,1.9496848480289173
2.0340088228131137,1.828787449957391
1.810478244132311,1.984341230168614
2.0660573489825755,1.908108252596702
2.206434020527127,1.8685408947024613
2.0624894920498074,2.0189779910661687
2.2945689958694913,1.8985660812150251
1.6417360496428122,2.1742669464178537
1.96156147376568,2.085146176704941
1.9439295439218442,1.9850281181000438
2.1103230097559442,1.789033574666469
1.8860802468682432,2.0245633056219896
2.240269711161528,2.1035836539362966
2.0589661491882687,2.172445857759115
1.9911521824870848,1.9470187748039993
1.9996062030445998,2.026229718232357
1.940041691557032,1.7253072840673769
1.9602896480005694,2.195156002950163
2.2894241630817618,2.2193479406149716
1.7497964746846018,2.159082306981986
2.1245895398531793,2.0677055928447805
2.059164200244923,2.1334494437889995
1.9421151842171307,1.9151353993424585
1.857574911739407,2.131092783096926
1.9209903140442612,2.183531734624548
2.136302704962464,2.0221266323794342
2.1762794380983963,2.0379240510862244
1.89749615531842,1.856253022328116
2.3090008593858298,1.7930338254630835
1.9975629136529762,2.1185417188234204
2.177446087929176,1.8144668648896727
1.7466610599247008,1.8284272395630183
2.2100100577090944,2.135047419838865
1.4362453082330344,2.039923921206737
1.7524961911637589,2.0779155755988334
1.9005062704440234,1.639713639449314
1.5438521179304017,1.8636562536189698
1.641718578229529,2.029644038512773
1.957773286759092,1.9203166191160281
1.7086563563348027,1.879005669870194
2.106257744545922,1.8206974866794485
2.225910806874618,1.9214854059211466
2.146727897612485,1.7591002038266033
1.9128004358582402,1.5286455886630559
2.4053588443917486,1.9327773836635913
1.7272960342871235,1.805111790332936
2.3067038914081808,2.1702343975724063
1.569413645421252,1.500967346708032
1.929874249730856,1.854696169655578
2.1054715117817606,2.03523455981833
2.02291498558835,1.7549240576504839
2.1188622791834546,1.5264143170680955
2.127787091478358,1.9097491161402038
2.116965819187534,2.1489983944130375
1.8707965731572818,1.814500812574447
1.8823410325818466,2.239857993736512
2.005809897483993,2.3490297119723103
2.1819413728778154,2.2002475046446817
2.2948957347452534,1.8351509675863438
2.1029880057738803,1.914479935926297
2.0695608424078005,1.8408358520841288
1.8011862562084882,2.0818528179743785
1.8770172495462976,2.1399219122566873
2.3177939992321512,2.5119082500806735
2.0071569292848492,2.2041073480120916
1.9218216637040397,2.0072489389120007
2.220464940457864,1.8879703197550746
2.0175483817248234,1.895439038895691
1.7538800028027548,1.852808145793738
2.059043708761985,1.8804707881380167
2.158148096135115,1.9681826008858099
1.9319602647390157,2.255488427182912
1.870719158153314,1.6347693819616014
1.9336521341488968,1.883736776803777
1.8823781812606228,1.9360637111994736
2.3340484977822236,1.857463382489407
2.1425316434851642,2.006510429084728
1.8813976620896893,1.9677697401896719
1.9936983851527708,2.4153203994026087
2.347490238450457,1.73360400047903
1.9686293170683302,2.1476621047524147
2.0154667718185255,1.9056555170460396
1.8426279905856495,1.9560809419318212
1.8412597935295907,2.133947938656536
1.7929783643895587,2.0646325948971027
2.343295418956343,1.8101427625689352
1.9948708549467062,1.858426724584829
1.9474214329271806,1.97571460860839
1.8505708368327938,2.13588551022931
2.221744661956287,1.9373078880738046
1.8993154211688017,1.8976594417073378
2.2077732872834512,1.905008434640164
2.269566269683055,1.9270075366190127
1.882231671754797,2.131369327605567
2.034021684627771,1.8171549205760227
2.0361413020588057,1.8628223332706606
1.9057824179602305,1.7960061282066428
2.1663476050970742,1.899984946228076
1.9978740494219758,1.6935588149907104
2.0874290743026425,2.516793381372471
2.6153684969803193,1.743892067482413
1.8034676715491753,2.0783232632012725
2.2731983914633016,2.0849010048360705
1.9378414835724147,2.1318289410368205
2.1475148812270994,1.8075239994653414
1.9206909119263054,1.8169832149438372
2.08167540398214,1.7816758826605619
1.7568968150315212,2.027137538014471
2.051364305157169,2.251460134320511
2.039273766320381,2.0125568305994657
1.8580261948738628,2.1184388787413373
1.8083647528948403,1.8698193755204682
2.353693402834247,2.3241113834181846
2.2237545969587065,2.186555017723645
2.2025105876053144,1.8440590252565179
2.0362744537581667,2.01066051823319
1.823085769542292,2.2380407727532523
2.0512081313773476,2.1679259625204024
2.0849495369533577,2.2745853348276204
2.1007945784810946,1.9102471637943643
1.8334860623761047,2.16450234546662
2.0171024633685652,2.285162659234257
1.742307110737661,2.1412051158455325
1.828623985888739,1.6606070481963169
2.2778569522359855,1.6846568864232532
2.0651476415175996,2.0094172320919905
2.1124914674871045,2.1562521304144955
2.120947197352965,1.8944692805729946
2.156271144271097,1.7938527198643333
1.916585225195399,1.8616906922009708
2.2536314829198894,2.066243544977422
2.22374009775431,2.2268765650344857
1.9165519522029555,2.24113394381324
2.305562283406709,1.9755396304381967
2.2546408028753295,2.125205836067351
1.5969928150795738,1.8674364598169682
2.0133916679313684,2.018301417474214
1.7076300614508975,2.3287378962613756
1.8560978807205581,1.893148711058685
1.5164240484827474,2.032127302135719
2.523802446005614,1.9544992659760605
2.2996971491589053,1.7051286409915347
2.1801855523334486,1.9738853323650094
1.9097721176924527,2.017363743547074
2.146341750541716,1.8095682897113794
1.9117252212500762,2.155297826453979
2.0270009894406686,1.7299413019649952
2.1423729334768247,1.9639253454987669
1.8991707925826977,1.6601036115330114
2.068319742538536,2.2501013933542056
2.0293461374321846,1.8524468907472202
2.2065923943192822,2.0285295708818674
1.9599211791907818,2.1263464023669454
2.0289817921081736,2.1503941883239936
1.9583798557764405,2.438342350925345
2.021536087726095,2.0035168217505586
2.2095119667399006,2.135713777519829
2.01276191932513,2.1787200549996077
1.7434479698267347,1.9529040216879314
1.7718589005976084,2.547101057768774
2.1828121901039474,2.0545603525942004
2.2498559704508976,2.2652560094368686
1.9818144529954347,2.0580465538730337
1.3630760211721602,2.282967611545646
2.1779207170461845,1.97411489551035
2.0510096289506663,1.6369663848587954
1.7188892122576784,1.9455738601237396
1.7361600977499136,2.0330994028553713
1.950648783510064,1.9798206348091332
2.0234317493321763,2.2232925125842535
2.1134122087415954,1.7281980453441066
1.6722356057721712,1.938231998609114
2.2505935968026405,1.915301681944254
2.143613203462895,1.899511869374936
1.8566838847012845,1.9239023783236942
1.8229072480695268,2.2548736395971773
1.9426278230822593,1.9301666958493136
1.9761842311398004,2.352694092535381
2.377860873925503,2.0163588276155737
2.270393014411313,2.4732385210459142
2.090716672370663,1.9287615237362588
2.0981390416812378,1.9821117152190253
2.3316735856391553,2.0643121817452177
1.8015131416982941,1.9399170270354555
2.046737709833224,2.125796611251847
1.7573153845188136,1.995846665678639
2.5433823101033153,1.9309020146441325
2.2120422205463766,2.300181496539371
2.138030680445851,1.6277867910739403
1.9690058334946898,1.9338551392887229
2.046667874817805,1.833944181656776
1.5920032669043624,1.8666690702529303
2.244820207182157,2.18546080762016
2.0530350755665014,1.981982396797406
2.1246585423118676,1.9080277233112644
1.977604652796739,2.0011133693327707
2.0670694110472376,1.9047586113812922
2.0565033109581403,1.7693420012922474
2.2695786535477396,1.7625154756711205
1.9372151994872788,2.14950521157199
1.9157142802512817,1.9795939428895257
1.4657266001384956,2.1118533306212566
2.0303065584835647,2.082006586950518
2.0485506085502196,2.1384368951428954
2.30336848339973,2.373714104424954
1.7015355733011575,2.399879934071234
2.240913427345791,1.8645844936700602
2.0519655757877224,2.2667222187285256
1.6107177797464367,2.130027616083907
2.1393413250206827,1.5548663058297425
2.1928036720440067,2.1443518495468954
1.9008014416302592,2.2949029712021156
1.8926063420240102,1.957094581122123
2.118662698122401,1.7988353003128041
2.158023431789479,2.231136421865044
2.100692708188535,1.8389566066979883
2.1060610562104918,1.9307788675826416
1.9669482139565762,2.118588189200455
1.9152167359175105,1.865011925378924
1.97249768277496,1.6790024892579742
1.9656602877028355,1.9368855554836557
2.120618876800137,1.918859049699293
2.0876482335591984,1.538142928143364
2.257591157574343,1.868873294284644
1.9573421283152979,1.9755095856113978
1.8911530972237305,1.8605812765922194
1.9168623021886466,2.1132210434534193
2.1555163974189013,1.8763889712573667
2.1439838220497083,2.0073753488863386
1.7290195190237168,2.0066235939331545
1.9480579452296647,1.8389922341410068
2.1182335957536718,2.1393702234947254
2.1576079397318675,2.1789668965904863
2.2987771771462224,2.153440965720102
1.9974933277674334,2.000074937504319
1.8020336953257032,2.0403035843544988
2.2928443917551524,2.08052981604091
2.0102179603379087,1.9785728461099745
1.755223873232607,1.963331214919849
1.4633497854059814,2.313858248499022
2.0261163435626064,2.0334437284068603
1.897108831820358,2.2726934377904437
2.1856342165991727,2.0426131561809577
1.6699163434463289,2.021126659721037
2.3399592559569786,1.9343089422201036
2.0210615779086085,1.9622835020694005
1.9891012384189797,2.1229273351766325
2.3231441366423415,2.1089864488698207
2.0822859459933607,2.396875128673316
2.1340570376742427,2.0592688845626257
1.9120773802823439,2.386155063812877
2.086411857036852,2.527933049115937
2.0950707832752333,2.0768883277084216
2.0997149928622925,2.0302389028034953
2.2546251124203818,1.82748341538127
1.6847691747430997,2.0631383345196426
1.7524382473811315,2.042535104499332
2.141455538942854,2.126499920139293
1.7967447952252367,2.138579960529643
1.9981535179674956,1.8886446851592522
2.2147984344715756,2.1119160228663745
1.6697419589225981,2.351027108675656
2.2796065945495507,2.214575001933233
2.0104348354336405,1.9232077240639567
2.005425009143162,1.9750198879673235
1.9226224146353257,1.9307785501186914
1.846772960499148,2.012051746502975
2.2548062971585585,2.102114004965237
2.13077751450086,2.086278273442195
2.1472352635623317,1.9859124443286083
1.7870407912544766,1.8190655503301931
1.9893356786754062,1.9800187649758634
2.0421312333340325,2.0666883561744633
1.598066602782714,1.926241878752467
1.8032492046507935,1.9184520415231283
1.8946829590320784,2.070208622155899
2.294258688904826,2.100157613501429
1.5168753103095176,1.6124767428499267
1.7485791851736936,1.996191064886212
2.3149561182898633,2.0889463791796543
2.0093595005513554,2.2623269696366366
1.8634053085318074,2.211997908715883
1.7992558607736562,2.238305282562163
1.889663052013413,2.113618851368319
2.053316942924413,1.9091756607310326
1.7621272630337144,2.053223474526188
1.7279883284457735,2.0395615556886377
1.7691700062990385,1.7742574303885439
1.6423951722083496,2.1861655508740214
2.3046736887004484,1.7675149235047167
2.083753679108073,2.291402542647742
1.914214640555244,1.938868621491887
2.152039972972391,2.1126892839014384
2.1084334734159778,1.9259836951963636
2.0104166667919814,2.110691448707319
1.6335421759746886,1.7667428395494162
2.3161318894119556,1.7434034969962908
2.2364818271291633,2.008282680087608
1.7538851853119162,1.808357313212149
2.005622739003961,1.9328129390278688
1.8796313169554801,1.78911167180027
2.0331435535260085,2.466375741397096
1.7571711644731203,1.9678458970099626
1.9094068483863302,1.9446518022037897
1.8072321414290418,1.9651563997583903
1.803390319911051,2.219339452950166
1.926059912935487,1.7570347983327474
2.182517042552998,1.9395167231831758
1.6852703515160206,1.9714291472097303
2.0729358142700938,2.0170989530702665
2.380737661086165,2.0564849855915552
2.296012316069712,2.0769582016076646
2.0361915492882723,2.0191560221950184
2.1010173966644814,1.7564257638895935
1.7296362701638943,1.771982421156528
2.269012866074227,2.1548165885808634
2.2749373846557446,2.169688114868673
2.3026016845616732,1.9595387941114684
1.7779717024231434,2.1654268253692304
1.8970606078429157,1.8017963229558174
1.9905197180241592,2.1887684355482038
2.0060230344894254,2.1907036120504952
1.829761912584679,1.9520181156010679
2.176873170960793,1.7751164310886232
1.9169112766727032,2.1771624193190737
1.9537677078730087,2.0509666320134703
1.925346821734697,1.7948776815557896
1.9848470525327044,1.900836805111892
1.915614245301331,2.0264405162755654
2.0182048325344413,2.3080903096703813
2.245206176151099,1.9917082114417772
1.7792036398981381,1.9733029872523913
2.166176246800772,1.8068119657104422
1.900737560453365,2.1643831551303863
1.896960481871044,1.927422408235527
2.0296465051639188,2.0500811024527374
1.9118718485694688,2.0624154389830354
2.0579263477720136,2.0828629232664135
1.94706588345121,1.7233102830633547
2.051814114331408,1.93953721346681
2.250187609386424,1.9284283087717624
2.108510805377837,2.1590466452420345
2.14331643977941,2.060697358955347
2.067147259999763,2.0519024633713396
1.9231560488068713,1.8803407043536815
1.9670005221025082,2.1233972285475486
2.338527978476174,2.2416351903843807
1.7315181577644763,2.2905115773183575
2.0734516344796465,2.0329755621140837
1.703613021686867,2.0855660936951343
2.281459569808234,1.9174049734997671
1.525598339314295,2.1206192265365855
1.8188874138188587,2.1259719800508834
2.0493573566272296,1.8554385495962809
1.9012930681313427,2.1289691064993574
2.161301767804856,2.248506338972967
1.9462726192552493,2.006026039072819
1.8634980789099564,2.1222992560185014
2.104863156311311,1.7895296694073735
2.1385655458412125,1.7556926097388315
1.8986963471607015,2.1275176067171837
2.090015950051298,1.907364046907851
2.117431507386438,2.0983450066861695
1.958773762801879,1.9644057679704208
2.1433728922368673,1.917951289150639
1.851792496398461,1.8511665470573917
1.8766764526083375,2.383470380840483
2.10311422122992,1.8608649287818946
1.9223291079192484,1.4731596652803023
2.369487968658806,1.7472561482222464
1.9028175167274284,1.7937830796984549
1.855439710654342,1.7617721000044926
2.1116835365683344,1.7265981634771508
2.172501965496901,2.0799373404087294
1.9856059996028665,1.8604731037991569
1.6981494583941548,1.8437006902643354
2.033820542678243,2.622081009860073
1.6319829415686178,2.27362867540662
2.1466964742790164,2.230667666864532
2.161779051270072,2.092518233235542
1.8967930179458428,2.255184695304652
1.8488575848542983,2.0297898680137205
2.1485573921823464,2.3066119545172032
1.620210167766884,2.1085804844044977
1.8060486343692719,2.0121570234792294
2.095835664219215,2.1808538374357735
2.089956494234466,2.012168377086277
2.175977050298077,1.8100041354438374
1.6151461159793197,2.1701730049670878
2.2644461579873383,2.0173613397836965
2.186042772395354,1.8333617813504364
1.9102935579239646,1.797232344713174
2.157630641247855,2.256314777697835
1.8467090131788748,2.495445074875157
2.309521785648035,1.8929615488630083
1.9529974373192387,2.0275669516263397
2.2017964275543953,1.8634956266822158
2.011341573209337,2.179303272549499
1.9407923916146461,2.443582752212817
1.7775509990744778,1.8453858595515724
2.0934066668026325,1.771012387149018
1.7079437548513579,1.9549774537967595
1.970268416183733,2.166490669665637
2.170117736074885,2.023061442773514
1.9441819747307811,1.9757185749250292
1.7629072382029725,2.181224797123044
